name,sport,longitude,latitude,opening_hours,contact:phone,website,addr:street,addr:city,addr:housenumber,addr:postcode,addr:country,processed
Lā kāśa,yoga,-1.5807811,43.4467151,,,https://la-kasa.fr/,Avenue Cumba,Bidart,5,64210.0,FR,True
Neoness,,2.375945,48.8308328,Mo-Fr 07:00-22:00; Sa 09:00-19:00; Su 09:00-17:00,,,Avenue de France,Paris,,75013.0,FR,True
Iron Body Fit Dunkerque,,2.3771782,51.036118,,,,Rue des Chaudronniers,Dünkirchen,7,59140.0,FR,True
,fitness,1.3997013,49.2370599,,,,D 135,Les Andelys,,27700.0,FR,True
,fitness,5.7349301,45.1637202,,,,Chemin du Collège,Grenoble,,38100.0,FR,True
,fitness,5.7350009,45.1637326,,,,Chemin du Collège,Grenoble,,38100.0,FR,True
,fitness,5.73498,45.1637165,,,,Chemin du Collège,Grenoble,,38100.0,FR,True
,fitness,5.7349679,45.1637518,,,,Chemin du Collège,Grenoble,,38100.0,FR,True
,fitness,5.7349292,45.1637572,,,,Chemin du Collège,Grenoble,,38100.0,FR,True
Apollo sporting club,,2.4152434,48.8144006,,,https://apollosportingclub.com/salle/alfortville-94/,Rue Paul Vaillant Couturier,Alfortville,,94140.0,FR,True
Fitness Park,,0.0499842,43.2366888,,,,Rue du Corps Franc Pommiès,Tarbes,,65000.0,FR,True
Gold Club Châteaurenard,fitness,4.852427,43.8887136,24/7,,https://goldclub.fr/,Chemin de l'Oratoire,Châteaurenard,72,13160.0,FR,True
,fitness,2.1988096,48.8516045,,,,Rue du Docteur Debat,Garches,,92380.0,FR,True
,fitness,3.5635351,50.4081872,,,,Rue du Vieil Escaut,Bruay-sur-l'Escaut,,59860.0,FR,True
,fitness,3.563582,50.4082205,,,,Rue du Vieil Escaut,Bruay-sur-l'Escaut,,59860.0,FR,True
,fitness,4.3644429,44.1524313,,,,Tour des Remparts,Lussan,,30580.0,FR,True
Millesime CrossFit,crossfit,-0.5895665,44.7878193,,,https://www.millesime.training/talence/,Rue Alfred de Musset,Talence,,33400.0,FR,True
,fitness,2.1647523,48.6905159,,,,Avenue de Normandie,Les Ulis,,91940.0,FR,True
,fitness,2.1650583,48.6906904,,,,Avenue de Normandie,Les Ulis,,91940.0,FR,True
,fitness,2.1653545,48.6910487,,,,Avenue de Normandie,Les Ulis,,91940.0,FR,True
,fitness,5.6949303,46.5853182,,,,Chemin du Stade,Pont-de-Poitte,,39130.0,FR,True
,fitness,-1.593937,49.1610848,,,,Rue des Alouettes,Pirou-Plage,,50770.0,FR,True
Neoness,,2.3668684,48.867148,Mo-Su 06:00-23:00,,,Rue de Malte,Paris,,75011.0,FR,True
,fitness,3.0580329,50.6582156,,,,Rue Sainte-Hélène,Saint-André-lez-Lille,,59350.0,FR,True
,fitness,3.0560496,50.6554321,,,,Voie Verte de la Deûle,La Madeleine,,59110.0,FR,True
,fitness,3.0570968,50.6564831,,,,Voie Verte de la Deûle,La Madeleine,,59110.0,FR,True
,fitness,-0.2484416,44.9120114,,,,Quai du Priourat,Libourne,,33500.0,FR,True
L'Orange Bleue,,2.73132,46.3036942,,,,Route Noire,Malicorne,5,3600.0,FR,True
Centre Spirales,yoga,-0.7179603,49.099272,,,http://centre-spirales.fr/,Route d'Havetot,Aurseulles,,14240.0,FR,True
,fitness,3.0478911,50.6456884,,,,Allée du Train de Loos,Lille,,59350.0,FR,True
,fitness,3.0385478,50.6429603,,,,Allée Marie Willan,Lille,,59350.0,FR,True
Espace de fitness du Tronchet,fitness,2.2218612,48.7915001,,,,Allée de la Forêt,Meudon,,92360.0,FR,True
,fitness,-1.7029983,48.0313495,,,,Rue Alice Milliat,Chartres-de-Bretagne,,35131.0,FR,True
,fitness,-4.0862131,48.1905996,,,,Rocade de Parc Bihan,Châteaulin,,29150.0,FR,True
,fitness,-0.5434369,44.0430536,,,,Rue de l'Étang,Brocas,,40420.0,FR,True
MyFit Center Castelnaudary,,1.9594029,43.2999808,,,,D 6313,Castelnaudary,,11400.0,FR,True
Street work out,,2.4981593,48.6976447,,,,Avenue Pierre Prost,Brunoy,,91800.0,FR,True
,fitness,1.0734296,43.6149234,,,,Avenue du Corps-Franc Pommiès,L'Isle-Jourdain,,32600.0,FR,True
Basic-Fit,,1.1898514,49.0142911,,,,Rue de l'Aqueduc,Le Vieil-Évreux,,27930.0,FR,True
France Cap's Fit,,2.9540599,48.957654,,,,Avenue de Verdun,Trilport,68,77470.0,FR,True
,fitness,2.4463279,48.7212807,,,,Rue de Belle Place,Villeneuve-Saint-Georges,,94190.0,FR,True
,fitness,2.4463089,48.7213712,,,,Rue de Belle Place,Villeneuve-Saint-Georges,,94190.0,FR,True
,fitness,2.4461443,48.7215353,,,,Rue de Belle Place,Villeneuve-Saint-Georges,,94190.0,FR,True
Fitness Park,fitness,2.8795123,42.6432364,,,,D 39,Pollestres,,66450.0,FR,True
Barre à traction,fitness,2.1217997,48.6755293,,,,Allée du Verger,Gometz-la-Ville,,91400.0,FR,True
,fitness,0.6669264,46.0109124,,,,Avenue de la Libération,Confolens,,16500.0,FR,True
,,-0.4362597,45.010354,,,,Avenue Boussicaut,Saint-André-de-Cubzac,,33240.0,FR,True
M Fit Center,fitness,5.0320796,45.7695006,,,,Voie Verte Docteur Schweitzer,Jonage,,69330.0,FR,True
,fitness,2.3555233,48.8154959,,,,Rue Charles Calmus,Gentilly,,94250.0,FR,True
Zone de fitness de Lanton,fitness,-1.0605896,44.7103123,,,,Avenue Gérard Minardo,Lanton,,33138.0,FR,True
,fitness,2.2975509,48.8280005,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2975918,48.8279698,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2976477,48.8279893,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2975075,48.8279698,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2974462,48.8279784,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.297382,48.8279967,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2972916,48.8280936,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2973037,48.8280652,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,2.2973762,48.8280417,,,,Avenue Albert Bartholomé,Paris,,75015.0,FR,True
,fitness,1.1725242,49.3518112,,,,Place des 14 Pommiers,Ymare,,76520.0,FR,True
,fitness,1.1723525,49.3510586,,,,Place des 14 Pommiers,Ymare,,76520.0,FR,True
,fitness,-0.1855698,43.7683738,,,,Route de Aire sur l'Adour,Le Houga,,32460.0,FR,True
,fitness,1.1739981,49.3499889,,,,Grand Rue,Ymare,,76520.0,FR,True
Corps & Art Institut Piltates,,-0.3749715,43.3000582,,,,Rue de Liège,Pau,,64000.0,FR,True
Basic-Fit,,1.3317348,43.9844407,"Mo-Fr 06:00-22:30; Sa,Su 09:00-19:00; PH 09:00-16:00",,,Avenue d'Irlande,Montauban,,82000.0,FR,True
,fitness,-0.2158244,49.0572352,,,,Rue des Moissons,Saint-Sylvain,,14190.0,FR,True
,fitness,-0.215987,49.0572419,,,,Rue des Moissons,Saint-Sylvain,,14190.0,FR,True
,fitness,-0.2159134,49.0572292,,,,Rue des Moissons,Saint-Sylvain,,14190.0,FR,True
,fitness,-0.2158746,49.057168,,,,Rue des Moissons,Saint-Sylvain,,14190.0,FR,True
,fitness,1.0698888,43.6152199,,,,Avenue du Corps-Franc Pommiès,L'Isle-Jourdain,,32600.0,FR,True
,fitness,-1.8037031,47.9666786,,,,Rue Paul Sérusier,Guichen,,35580.0,FR,True
,fitness,-1.8026928,47.9672807,,,,Rue Claude Monet,Guichen,,35580.0,FR,True
,fitness,-1.8023147,47.9672278,,,,Rue Claude Monet,Guichen,,35580.0,FR,True
,fitness,-1.8005626,47.9675722,,,,Allée de l'Éberge,Guichen,,35580.0,FR,True
,fitness,-1.8010632,47.9667211,,,,Rue Auguste Renoir,Guichen,,35580.0,FR,True
,fitness,-1.8066929,47.9672472,,,,Rue Paul Sérusier,Guichen,,35580.0,FR,True
,fitness,-1.805687,47.9670173,,,,Rue Paul Sérusier,Guichen,,35580.0,FR,True
,fitness,-1.8075163,47.9672436,,,,Rue Paul Sérusier,Guichen,,35580.0,FR,True
Basic-Fit,,1.4568804,43.6593521,Mo-Fr 06:00-22:30; Sa-Su 09:00-19:00,,https://www.basic-fit.com/fr-fr/salle-de-sport/basic-fit-launageut-rue-benjamin-franklin-3e9d17775d154d8da2b9debbe401da0a.html,Rue Benjamin Franklin,Launaguet,,31140.0,FR,True
,fitness,-1.2615986,47.1751758,,,,Route d'Ancenis,Vallet,,44330.0,FR,True
,fitness,-1.2615753,47.1744811,,,,Route d'Ancenis,Vallet,,44330.0,FR,True
Saute-Mouton,fitness,-1.2608687,47.1760403,,,,Route d'Ancenis,Vallet,,44330.0,FR,True
Cours Pilates,,6.162673,48.6871311,,,,Avenue Anatole France,Nancy,,54100.0,FR,True
Parcours Fitness,fitness,3.9265476,43.7212552,,,,Chemin des Jardins Communaux,Guzargues,,34820.0,FR,True
,fitness,4.5910643,45.5490375,24/7,,,Rue René Charre,Saint-Martin-la-Plaine,,42800.0,FR,True
,fitness,-0.4461529,43.9398378,,,,Avenue Étienne Labrit,Saint-Avit,,40090.0,FR,True
Le mur,fitness,5.1498086,45.7585907,,,,Chemin des Bruyères,Chavanoz,,38230.0,FR,True
Départ / Arrivée du parcours santé,fitness,5.149824,45.7585495,,,,Chemin des Bruyères,Chavanoz,,38230.0,FR,True
Parcours enfants : Poutre d'équilibre 1,fitness,5.1480222,45.7584808,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : Poutre d'équilibre 2,fitness,5.1479083,45.7583142,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : Poutre d'équilibre 3,fitness,5.147827,45.7582135,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : Poutre d'équilibre 4,fitness,5.1477711,45.7581071,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : Pas de géants,fitness,5.1475546,45.7580156,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : L'échelle,fitness,5.1473626,45.7579667,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Parcours enfants : Barres parallèles,fitness,5.1472142,45.7580433,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Triple twister,fitness,5.1458262,45.7594648,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Planche pour abdominaux,fitness,5.1444378,45.7601836,,,,Chemin de la Vie d'Enfer,Chavanoz,,38230.0,FR,True
Franchissement,fitness,5.1439739,45.7606705,,,,Chemin de la Vie d'Enfer,Chavanoz,,38230.0,FR,True
Double banc à abdos,fitness,5.1436051,45.7601194,,,,Chemin de la Vie d'Enfer,Chavanoz,,38230.0,FR,True
Pas de géant,fitness,5.1430556,45.7599719,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Double volant barreur,fitness,5.1427387,45.7595904,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Vélo elliptique,fitness,5.1429965,45.7589767,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Rameur,fitness,5.1433637,45.7586395,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Saut de grenouille,fitness,5.1446485,45.7583575,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Tractions,fitness,5.1453472,45.758401,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Saut de haies,fitness,5.145889,45.758203,,,,Rue Édith Piaf,Charvieu-Chavagneux,,38230.0,FR,True
Pas de géant,fitness,5.1480146,45.7576935,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Slalom,fitness,5.149048,45.7592472,,,,Chemin des Bruyères,Chavanoz,,38230.0,FR,True
L'arbre de barreaux,fitness,5.147935,45.7596855,,,,Rue Johnny Hallyday,Charvieu-Chavagneux,,38230.0,FR,True
Basic-Fit,,1.424412,43.5773915,"Mo-Fr 06:00-22:30; Sa,Su 09:00-19:00",,https://www.basic-fit.com/fr-fr/salle-de-sport/basic-fit-toulouse-route-d’espagne-f61f28d9eab24c11b706415f83e3e84b.html,Route d'Espagne,Toulouse,39,31100.0,FR,True
,fitness,6.9403423,48.2615353,,,,Chemin du Bois du Soldat,Saulcy-sur-Meurthe,,88580.0,FR,True
Basic-Fit,,6.8578183,47.6419699,,,,Rue Georges Clemenceau,Belfort,4,90000.0,FR,True
,yoga,2.3976917,51.0452114,,,,Rue Bel Air,Dünkirchen,,59240.0,FR,True
,fitness,3.086973,50.6738538,,,,Voie Verte du Canal de Roubaix,Marcq-en-Barœul,,59700.0,FR,True
Crossfit Gravity,crossfit,-1.645027,47.2598686,,,https://www.crossfitgravity.com,Rue de la Garenne,Orvault,,44700.0,FR,True
Basic-Fit,,7.2592855,43.6975978,,,,Rue du Maréchal Joffre,Nizza,,6000.0,FR,True
Fitness Marolles,fitness,2.541387,48.7290696,,,https://www.fitness-marolles.fr,Avenue de Grosbois,Marolles-en-Brie,,94440.0,FR,True
,fitness,5.7721924,45.1354941,,,,Route Napoléon,Brié-et-Angonnes,,38320.0,FR,True
,fitness,5.7724069,45.1351334,,,,Route Napoléon,Brié-et-Angonnes,,38320.0,FR,True
California Gym,,5.4750695,45.3865065,,,,D 50f,Colombe,,38690.0,FR,True
Basic-Fit,,2.0409369,48.7838104,,,,Avenue du Pas du Lac,Montigny-le-Bretonneux,,78180.0,FR,True
Crossfit Minimes,gymnastics;crossfit,1.4356851,43.6361873,,,https://www.crossfitminimes.com,Rue Marc Miguet,Toulouse,7,31200.0,FR,True
Smart Body,aquabike;vacu-running,2.2799467,48.8565562,Mo-Sa 09:00-20:00; Su 10:00-18:00,+33 9 73 23 95 15,,Rue Jean Bologne,Paris,,75016.0,FR,True
Punky Yoga School,yoga,-1.3726836,43.8518297,,,https://www.punkyyogaschool.com,Place de la Palle,Moliets-et-Maâ,5,40660.0,FR,True
Form and Fitness,fitness,2.0013714,46.580848,Mo-Su 07:00-22:00,,http://www.formandfitness.fr/,Rue des Mirebeaux,La Châtre,,36400.0,FR,True
KeepCool,,5.3780048,43.4880828,,,,Rue Frédéric Joliot,Aix-en-Provence,30,13290.0,FR,True
,fitness,6.62281,48.1450986,,,,Rue du Colonel Bertin,Docelles,,88460.0,FR,True
,fitness,2.7409357,46.2877707,,,,Promenade Hippolyte Aucouturier,Commentry,,3600.0,FR,True
,fitness,2.0327629,48.7895745,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0328069,48.7896541,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0327783,48.7896243,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0327967,48.7896836,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0327248,48.7896304,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0327298,48.7895965,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
,fitness,2.0327651,48.7896539,,,,Rue des Louvières,Montigny-le-Bretonneux,,78180.0,FR,True
Fitness Park,,5.0228187,47.3032876,,,,Avenue Jean Jaurès,Dijon,,21000.0,FR,True
Basic-Fit,,4.4208519,45.4452382,,,,Allée gourmande,Saint-Jean-Bonnefonds,,42650.0,FR,True
,fitness,5.7759601,46.060482,,,,Lotissement Fontaine Baron,Injoux-Génissiat,,1200.0,FR,True
,fitness,5.7759683,46.0604507,,,,Lotissement Fontaine Baron,Injoux-Génissiat,,1200.0,FR,True
Basic-Fit,,2.4363702,48.8452435,Mo-Fr 06:00-22:30; Sa-Su 06:00-19:00,,,Avenue du Château,Vincennes,,94300.0,FR,True
Basic-Fit,,2.5722142,46.3655488,,,,Rue du Cros,Domérat,,3410.0,FR,True
,fitness,1.4431645,43.4001184,,,,Chemin de l'Ilot,Grépiac,,31190.0,FR,True
,fitness,2.051792,48.8008119,,,,Chemin Forestier du Terrier Blanc,Saint-Cyr-l'École,,78210.0,FR,True
,fitness,5.7583185,43.1950668,,,,Chemin des Baumes,La Cadière-d'Azur,,83740.0,FR,True
L'Orange Bleue,fitness,-0.833645,43.8278386,,,,Chemin du Tucat,Bégaar,,40400.0,FR,True
Hot yoga,yoga,2.3786334,48.8147171,,,,Avenue Maurice Thorez,Ivry-sur-Seine,,94200.0,FR,True
Basic-Fit,,3.0484439,50.6554677,,,,Avenue du Maréchal de Lattre de Tassigny,Saint-André-lez-Lille,,59350.0,FR,True
Oxyty Fitness,,2.0523913,48.9270154,,,,Rue de la Bruyère,Poissy,13,78300.0,FR,True
,fitness,2.3533162,48.9206941,,,,Rue Jean-Philippe Rameau,Saint-Denis,,93210.0,FR,True
,fitness,2.353348,48.9206953,,,,Rue Jean-Philippe Rameau,Saint-Denis,,93210.0,FR,True
,fitness,2.3533863,48.9206954,,,,Rue Jean-Philippe Rameau,Saint-Denis,,93210.0,FR,True
,fitness,2.3535341,48.9207147,,,,Rue Jean-Philippe Rameau,Saint-Denis,,93210.0,FR,True
,fitness,2.3535725,48.9207084,,,,Rue Jean-Philippe Rameau,Saint-Denis,,93210.0,FR,True
,fitness,-61.5443908,16.246728,,,,Boulevard de l'Amitié des Peuples de la Caraïbe,Pointe-à-Pitre,,97110.0,FR,True
,fitness,0.643807,47.3551393,,,,Allée du Luxembourg,Joué-lès-Tours,,37300.0,FR,True
Naya,yoga,2.3673442,48.8550961,,,https://nayastudio.paris/,Rue des Tournelles,Paris,26,75004.0,FR,True
Crossfit Metz Centre,fitness,6.1668561,49.11047,,,,Guisestraße,Metz,2,57045.0,FR,True
,fitness,-0.8982994,47.0399767,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8985098,47.0399594,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8981676,47.0402146,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8982943,47.0402426,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8983411,47.0401762,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8985286,47.0401602,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8975827,47.0403326,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8981742,47.0402876,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8979456,47.040353,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.8980982,47.0403479,,,,Rue de Marengo,Cholet,1,49300.0,FR,True
,fitness,-0.2103585,42.9565071,,,,Route d'Azun,Marsous,,65400.0,FR,True
,fitness,6.798272,47.2489946,,,,Chemin de la Chapelle,Maîche,,25120.0,FR,True
,fitness,6.8022256,47.2488262,,,,Rue Saint-Michel,Maîche,,25120.0,FR,True
,fitness,-2.3905077,48.6373649,,,,Allée des Palmiers,Sables-d'Or-les-Pins,,22240.0,FR,True
,fitness,-2.3908688,48.6372778,,,,Allée des Palmiers,Sables-d'Or-les-Pins,,22240.0,FR,True
,fitness,-2.3906019,48.6373213,,,,Allée des Palmiers,Sables-d'Or-les-Pins,,22240.0,FR,True
,fitness,-2.3907117,48.6372394,,,,Allée des Palmiers,Sables-d'Or-les-Pins,,22240.0,FR,True
,fitness,-2.3910282,48.6372958,,,,Allée des Palmiers,Sables-d'Or-les-Pins,,22240.0,FR,True
,fitness,-2.7044483,48.5067871,,,,Rue de Saint-Ilan,Langueux,,22360.0,FR,True
Basic-Fit,fitness,-0.3350797,47.8412493,Mo-Fr 06:00-22:30; Sa-Su 09:00-19:00,,https://www.basic-fit.com/fr-fr/home.html,Rue Carnot,Sablé-sur-Sarthe,27,72300.0,FR,True
,fitness,2.0684297,47.2217422,,,,Place Jacques Brel,Vierzon,,18100.0,FR,True
,fitness,5.9836507,45.6495982,,,,Anneau de pénalité,Les Déserts,,73230.0,FR,True
,fitness,5.9835386,45.6496945,,,,Anneau de pénalité,Les Déserts,,73230.0,FR,True
One Fitness Club,,7.3686917,48.1003189,,,,Rue André Kiener,Colmar,11,68000.0,FR,True
Fitness Park,,7.3777768,48.0934254,,,,Rue Édouard Branly,Colmar,18,68000.0,FR,True
KeepCool,fitness,6.1727385,48.6718725,Mo-Su 06:00-23:00,+33 9 70384104,https://www.keepcool.fr/s/salle-de-sport-nancy-artem,Avenue du Général Leclerc,Nancy,,54100.0,FR,True
Basic-Fit,,0.6867987,47.395979,,,,Square Prospère Mérimée,Tours,,37000.0,FR,True
,fitness,-0.4837031,43.3523446,,,,Rue de Lagoe,Aussevielle,,64230.0,FR,True
,fitness,0.4074072,42.8025849,,,,Route de Loudenvielle,Génos,,65240.0,FR,True
,fitness,-1.6868698,43.3876231,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6868652,43.3875522,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6868601,43.3875861,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6869253,43.3873808,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6867268,43.3877349,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6869105,43.3875947,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6867556,43.3877101,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,-1.6868023,43.3876951,,,,Promenade Léon Marin,Urrugne,,64700.0,FR,True
,fitness,2.3671071,49.9195274,,,,Rue Martin Luther King,Camon,,80450.0,FR,True
,fitness,2.679369,50.5024203,,,,Rue des F.T.P.F,Labourse,,62113.0,FR,True
JOHN REED Paris So Ouest,fitness,2.2977128,48.8928314,Mo-Su 09:00-21:00,,https://johnreed.fitness/fr/club-paris-so-ouest,Rue d'Alsace,Levallois-Perret,31,92300.0,FR,True
JOHN REED Lyon Part-Dieu,fitness,4.8557068,45.7598645,Mo-Su 09:00-21:00,,https://johnreed.fitness/fr/lyon-part-dieu,Rue du Docteur Bouchut,Lyon,17,69003.0,FR,True
Ginko et Picasso,,6.5689318,44.8383857,,,,Route de Bouchier,Saint-Martin-de-Queyrières,,5120.0,FR,True
,fitness,5.3784988,43.8924393,,,,Avenue Frédéric Mistral,Apt,,84400.0,FR,True
,fitness,5.3786424,43.8924439,,,,Avenue Frédéric Mistral,Apt,,84400.0,FR,True
FitBody,,6.1734429,48.6099662,,+33 3 83972611,,Route de Mirecourt,Messein,,54850.0,FR,True
,fitness,4.4679254,48.2336022,,,,Rue de la Promenade du Parc,Vendeuvre-sur-Barse,,10140.0,FR,True
,fitness,5.853583,45.4172076,,,,Route des Buis,Saint-Pierre-d'Entremont,,73670.0,FR,True
Circuit Rondino,fitness,4.9428874,45.6917809,,,,Rue Colette,Saint-Priest,,69800.0,FR,True
,fitness,5.7632158,43.7842917,,,,Chemin du Pigeonnier,Sainte-Tulle,,4220.0,FR,True
Roc' Forme,fitness,6.9797844,43.6397585,,,http://www.rocforme.fr/,D 4,Mouans-Sartoux,,6370.0,FR,True
Physio-Parc,fitness,7.3523743,48.0763465,,,,Avenue de la République,Colmar,,68000.0,FR,True
CrossFit Filature,crossfit,3.0558695,50.6645191,,,https://www.crossfitfilature.com/,Rue Félix Faure,Saint-André-lez-Lille,26,59350.0,FR,True
Parcours de santé,fitness,-1.287443,43.6749767,,,,Voie Romaine,Saint-Vincent-de-Tyrosse,,40230.0,FR,True
,fitness,-0.2344908,44.9131273,,,,Impasse des Canelles,Libourne,,33500.0,FR,True
,fitness,-61.5891358,16.2350684,,,,N 1,Petit-Bourg,,97170.0,FR,True
,fitness,-0.2483126,44.9151294,,,,Quai Souchet,Libourne,,33500.0,FR,True
Basic-Fit,,5.0292351,47.3182793,"Mo-Fr 06:00-22:30; Sa,Su 09:00-19:00; PH 09:00-18:00",,,Promenade de l'Ouche,Dijon,,21000.0,FR,True
,fitness,0.5833458,45.7048534,,,,Rue du Bois,Le Chat,,16220.0,FR,True
Silex Crossfit,,-1.6920141,48.1602733,,,https://www.silex-crossfit.com/,Rue des Glénans,Saint-Grégoire,,35760.0,FR,True
,yoga,-1.3981246,43.4409211,,,,Chemin de Pagadoi,Mouguerre,,64990.0,FR,True
,fitness,0.5857666,45.7059799,,,,Rue des Tulipes,Le Chat,,16220.0,FR,True
Wellness fit Center,,4.074714,46.0305213,,,,Rue Jean Moulin,Roanne,,42300.0,FR,True
Fitness Park,,3.3905228,49.03387,,,,D 1003,Château-Thierry,,2400.0,FR,True
,fitness,2.6352753,48.8304405,,,,Autoroute de l’Est,Lognes,,77185.0,FR,True
,fitness,2.6349735,48.8299483,,,,Autoroute de l’Est,Lognes,,77185.0,FR,True
,fitness,2.6326984,48.8302041,,,,Autoroute de l’Est,Lognes,,77185.0,FR,True
,fitness,2.6322062,48.8301644,,,,Autoroute de l’Est,Lognes,,77185.0,FR,True
,fitness,2.6314525,48.8300647,,,,Autoroute de l’Est,Lognes,,77185.0,FR,True
CrossFit,,3.1216693,50.6524429,,,,Rue de la Ladrie,Wasquehal,,59290.0,FR,True
,fitness,-1.2959226,44.030813,,,,Piste Cap de l'Homy,Lit-et-Mixe,,40170.0,FR,True
,fitness,2.8745731,50.6446667,,,,Allée des Champs,Bois-Grenier,,59280.0,FR,True
,fitness,2.8746667,50.6444457,,,,Allée des Champs,Bois-Grenier,,59280.0,FR,True
,fitness,2.8751862,50.6446987,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.8752872,50.6448986,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.8749363,50.6448587,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.8750151,50.6450773,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.874796,50.6451132,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.8747812,50.6449758,,,,Allée du Petit Prince,Bois-Grenier,,59280.0,FR,True
,fitness,2.8744574,50.6449407,,,,Allée des Champs,Bois-Grenier,,59280.0,FR,True
