@id,check_date:opening_hours,contact:city,contact:housenumber,contact:phone,contact:postcode,contact:street,leisure,name,official_name,opening_hours,ref:FR:SIRET,website,longitude,latitude,brand,brand:wikidata,contact:facebook,sport,access:covid19,addr:housenumber,addr:street,contact:instagram,contact:youtube,description,description:covid19,email,mobile,old_name,personal_trainer,sauna,start_date,wheelchair,website:booking,source,source:opening_hours,note,addr:city,addr:postcode,phone,sport_1,sport_2,contact:website,name:en,check_date,addr:country,internet_access,wikidata,addr:housename,operator,closed:name,closed:shop,fitness_station,name:ca,survey:date,access,brand:wikipedia,opening_hours:signed,addr:state,contact:email,postal_code,was:name,blind,check_date:currency:XBT,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,branch,swimming_pool,contact:country,addr:place,entrance,operator:type,description:en,brand:website,furniture,note:fr,level,payment:american_express,payment:cash,payment:maestro,payment:mastercard,payment:visa,stroller,wheelchair:entrance_width,wheelchair:step_height,fee,disused:office,ref:FR:NAF,shop,name:fr,contact:fax,ref:FR:SIREN,ref,short_name,source:ref:FR:SIRET,dance:style,dance:teaching,url,was:craft,was:description,direction,information,tourism,disused:tourism,opening_hours:reception,was:shop,not:brand:wikidata,wikipedia,facebook,ref:FR:sport_equip,alt_name,dispensing,fixme,ref:FR:FINESS,height:threshold,disused:leisure,image,air_conditioning,payment:visa_electron,charge,min_age,playground,recycling:computers,source:addr,source:addr:housenumber:ref,source:addr:version,contact:twitter,operator:wikidata,capacity,surface,layer,manufacturer,panoramax,name:br,source:name:br,name:pl,female,amenity,delivery:covid19,organic,payment:apple_pay,payment:diners_club,payment:jcb,mapillary,disused:shop,contact:unit,currency:EUR,payment:debit_cards,hammam,network,ref:FR:CRTA,source:position,lit,opening_hours:covid19,fax,material,model,club,backrest,fitness_station:elliptical_trainer,fitness_station:sit-up,disused,toilets,toilets:access,capacity:covid19,safety:mask:covid19,was:clothes,yoga,smoking,location,ref:vatin,roof:shape,ref:FR:MontfortCommunaute:OC,opening_date,name:de,contact:tiktok,shower,payment:cheque,payment:coins,payment:notes,colour,height,length,width,payment:contactless,payment:credit_cards,payment:google_pay,male,contact:mobile,long_name,leisure:for,healthcare,contact:place,contact:foursquare,contact:linkedin,ele,healthcare:speciality,membership,max_age,wikimedia_commons,inscription,fitness_station:horizontal_bar,fitness_station:horizontal_ladder,baby,disused:fitness_station,operator:ref:FR:SIREN,source:url,parcel_pickup,parcel_receiving,children,cafe,beauty,addr:floor,twitter,minheight,reservation,bar,not:name,was:leisure,route,distance,fitness_station:fly,fitness_station:pull_down,fitness_station:ab_twist,fitness_station:leg_press,fitness_station:leg_stretching,fitness_station:ski_swing,fitness_station:stepper,fitness_station:push-up,outdoor,internet_access:fee,fitness_station:captains_chair,fitness_station:rings,fitness_station:tire,fitness_station:wall_bars,picture,addr:full,ref:FR:DataES,owner,owner:type,source:image,payment:app,payment:cards,payment:mastercard_contactless,payment:visa_debit,bench,strapline,mode,instagram,office,source:date,map_size,map_type,payment:cb,payment:paypal,ref:FR:sport_inst,indoor,outdoor_seating,image:2,opening_hours:url,addr:block,website:fr,community_centre,workshop,building,access_simple
node/7019471717,,,,,,,fitness_station,,,,,,-0.531582,44.8376466,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7019686008,,,,,,,fitness_centre,Wake Up Form Chauny,,,,,3.2059332,49.6140884,,,,fitness;exercise;musculation;cours_collectifs,,24,Rue du Maréchal de Lattre de Tassigny,,,,,,,,,,,,,,,,Chauny,02300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7024024120,,,,,,,fitness_centre,Aqua Plen’Form,,,,,-1.2833706,47.0894766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7027066585,,,,,,,fitness_centre,Elancia,,"Mo-Fr 09:00-13:00, 15:00-19:30; Sa 09:30-13:00, 14:30-18:00",,https://www.elancia.fr/,4.0260939,49.2922574,,,,,,7,,,,,,,,,,,,,,,,,,,+33 326821126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7027388808,,,,,,,fitness_centre,Lemon One Fitness,,"Mo-Fr 09:30-14:00,15:00-20:30; Sa 10:00-15:00",85222756000012,https://www.lemon1-fitness.fr/our-clubs/clubs/pontarlier,6.3442153,46.9251496,,,https://www.facebook.com/LemonOneFitnessPontarlier/,fitness,,4A,Rue de Besançon,https://www.instagram.com/lemonone_fitness_pontarlier/,,"Nos coach sportifs diplômés d’état seront à votre disposition pour vous montrer, expliquer et corriger les mouvements. Possibilité d’avoir un bilan de santé mensuel, des conseils alimentaires, et un programme d’entrainement personnalisé.",,lemononepontarlier@gmail.com,,,yes,,2019-10-04,yes,,,,,,,+33 3 81 39 38 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemon1 Fitness;Lemon1ne Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7029385459,,,,,,,fitness_centre,L'Appart Fitness Lyon 8 Laennec,,Mo-Su 06:00-23:00,,https://clubs.lappartfitness.com/68-l-appart-fitness-lyon-8-laennec,4.8808019,45.7366286,L'Appart Fitness,,https://www.facebook.com/LAppartFitnessLyon8Laennec/,fitness,,,,https://www.instagram.com/lappartfitness_laennec/,,,,,,,,,,,,,,,,,+33 4 72 62 59 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7034073202,,,,,,,fitness_centre,Aquabike Center,,,,https://www.aquabikecenter.club,3.9296054,43.6388357,,,,,,155,Rue Alphonse Beau de Rochas,,,,,contact@aquabikecenter.club,,,,,,,,,,,Castelnau-le-Lez,34170,+33 4 67 52 11 82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7038322685,2024-05-21,Paris,7,+33 1 79 35 33 66,75009,Rue de Caumartin,fitness_centre,Neoness,,Mo-Fr 07:00-22:00; Sa 09:00-22:00; Su 09:00-17:00,,,2.3279311,48.8706557,Neoness,Q86668014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,Paris Madeleine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7038322785,,Paris,21,+33 1 83 79 97 50,75002,Rue de la Banque,fitness_centre,Neoness,,Mo-Fr 07:00-22:00; Sa 09:00-19:00; Su 09:00-17:00,,,2.3410595,48.8683735,Neoness,Q86668014,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.neoness.fr,,,,wlan,,,,,,,,,,,,,,,,,,,,,,Bourse Opéra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7038736481,,,,,,,fitness_centre,O-zone,,,,https://www.o-zone.fr/,-0.581191,44.8386307,,,,fitness;swimming;aquabike;yoga;pilates;coaching,,25,Rue Boulan,,,,,,,,,,,,,,,,Bordeaux,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7040348296,,,,,,,fitness_centre,,,,,,6.2320735,44.0899134,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7042371022,,,,,,,fitness_centre,Le Chien Tête en Bas,,,,http://lechienteteenbasrennes.fr/,-1.6786156,48.1175428,,,,yoga,,2,Rue de l'Hôtel Dieu,,,,,,,,,,,,,,,,Rennes,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7042869906,,,,,,,fitness_station,,,,,,6.2272102,44.0859855,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,horizontal_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7042869907,,,,,,,fitness_station,,,,,,6.2270822,44.0857138,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7043448153,,,,,,,fitness_centre,Estelle Yoga,,,,https://www.estelleyoga.fr/,1.1332186,49.4393616,,,,yoga,,31,,,,,,estelleyoga@live.fr,,,,,,,,,,,,,+33 6 71 11 50 40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7046734985,,,,,,,fitness_centre,Geo André,,,,,2.6041939,48.9356523,,,,,,,Rue de la Division Leclerc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7046735085,,,,,,,fitness_centre,Basic-Fit,,,,,2.6238915,48.9465773,Basic-Fit,Q40165577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7047083472,,,,,,,fitness_station,,,,,,5.1280859,45.7189364,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7047083473,,,,,,,fitness_station,,,,,,5.1259683,45.7195272,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7047083474,,,,,,,fitness_station,,,,,,5.1270962,45.7195909,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7047083475,,,,,,,fitness_station,,,,,,5.1265275,45.7190459,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7049533359,,,,,,,fitness_centre,Basic-Fit,,"Mo-Fr 06:00-22:30; Sa,Su 09:00-19:00",79823301103645,,4.3896338,45.4540471,Basic-Fit,Q40165577,,,,11,Rue Barrouin,,,,,,,,,,,yes,,,,,Saint-Étienne,42000,,,,,,,,,,,,,,,,,,nl:Basic-Fit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052683184,,,,,,,fitness_station,,,,,,-1.0605522,43.7121333,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744055469622389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691085,,,,,,,fitness_station,,,,,,-1.0601833,43.7119103,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180395030539936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691086,,,,,,,fitness_station,,,,,,-1.0601096,43.711889,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940437786734441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691087,,,,,,,fitness_station,,,,,,-1.0599943,43.7119316,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2602322296741838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691088,,,,,,,fitness_station,,,,,,-1.059718,43.7117513,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4195359570558997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691089,,,,,,,fitness_station,,,,,,-1.0595973,43.7118047,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315383533557832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7052691090,,,,,,,fitness_station,,,,,,-1.059372,43.7116379,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875254099871305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7057246096,,,,,,,fitness_centre,CrossFit,,"Mo-Fr 09:00-13:45, 16:30-21:00; Sa 09:45-12:30; Su 10:15-11:45",,https://www.crossfit-rouen.com/,1.0713341,49.4281128,CrossFit,Q2072840,,fitness,,9,,,,,,asr@accrosport.fr,,,,,,,,,,,,,+33 9 67 30 80 71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7058403767,,,,,,,fitness_centre,L'Appart Fitness,,"Mo-Th 09:00-21:00; Fr 10:00-20:00; Su 09:00-13:00; Sa 09:00-13:00,14:00-17:00",,https://www.l-appart.net/clubs/paris-13-charlety-75013,2.3454034,48.823989,L'Appart Fitness,Q120734255,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7069022785,,Reims,34,,51100,Rue Ponsardin,fitness_centre,Centre Oscaria,,Mo-Su 07:00-22:00,,https://www.oscaria.fr,4.0387067,49.2559055,,,https://www.facebook.com/people/Centre-Oscaria/100070079263728/,yoga,,34,Rue Ponsardin,https://www.instagram.com/centre_oscaria/,,,,,,,,,,,,,,,Reims,51100,+33 6 69 11 49 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://static.wixstatic.com/media/054f91_0c8af693982143f685903f83f729e1eb~mv2.jpeg/v1/fill/w_793,h_521,al_c,q_85,enc_auto/054f91_0c8af693982143f685903f83f729e1eb~mv2.jpeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7077648362,,,,,,,fitness_station,,,,,,-61.0350005,14.5409201,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7077764241,,,,,,,fitness_centre,Forme up,,,,,0.1080381,45.6224314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7086553587,,,,,,,fitness_centre,Crossfit Fontainebleau,,,,https://www.crossfitfontainebleau.com,2.7021057,48.4108957,,,,,,18,Boulevard Damesme,,,,,,,,,,,,,,,,Fontainebleau,77300,+33 6 10 95 07 87,,,,,,,,,,,,,,,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/7087215886,,,,,,,fitness_centre,Elancia,,,,,5.2129046,46.2152561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
