@id,leisure,name,operator,sport,longitude,latitude,addr:city,addr:housenumber,addr:postcode,addr:street,website,addr:country,addr:suburb,contact:phone,contact:website,entrance,lastcheck,wheelchair,email,level,opening_hours,phone,check_date:opening_hours,wikimedia_commons,contact:facebook,note,sauna,description,old_name,postal_code,brand,brand:wikidata,brand:wikipedia,fax,check_date,layer,toilets:wheelchair,branch,contact:email,fixme,indoor,contact:fax,fee,toilets,addr:floor,wheelchair:description,note:opening_hours,opening_hours:signed,fitness_station,contact:city,contact:country,contact:housenumber,contact:instagram,contact:postcode,contact:street,currency:EUR,internet_access,old_name:language,operator:type,payment:cash,ref:vatin,amenity,access,personal_trainer,internet_access:fee,internet_access:operator,internet_access:ssid,alt_name,removed:contact:email,removed:contact:facebook,removed:contact:phone,removed:contact:website,removed:name,source,mobile,opening_date,not:name,url,female,male,disused:name,disused:short_name,ref,club,opening_hours:url,dispensing,fitness_station:for,start_date,swimming_pool,was:shop,tanning,opening_hours:covid19,brand:website,facebook,disused:shop,short_name,blind,opening_hours:lastcheck,post_office,post_office:brand,post_office:service_provider,image,tourism,shop,survey:date,contact:mobile,emergency,lit,dance:teaching,office,gender,cost,min_age,building,cuisine,healthcare,contact:foursquare,parts,service,addr:housename,children,baby,fitness_station:climbingframe,fitness_station:horizontal_bar,material,surface,last_check,official_name,payment:girocard,payment:mastercard,payment:visa,addr:place,diet:vegan,diet:vegetarian,outdoor_seating,health_facility:type,charge,door,wheelchair:description:de,healthcare:speciality,fitness_centre:for,name:de,name:en,name:ja,ele,disused:leisure,natural,contact:twitter,proposed:shop,price,addr:unit,university,covered,est_height,playground,sport_centre,payment:cards,payment:credit_cards,payment:debit_cards,contact:pinterest,contact:youtube,gymnastics,clothes,membership,sports_centre,description:de,outdoor,noexit,old_brand,contact:whatsapp,shelter_type,is_in,private,operator:wikidata,operator:wikipedia,exercise,internet_access:brand,internet_access:brand:wikidata,internet_access:captive_portal,health_specialty:yoga,note:de,female:signed,male:signed,building:roof:colour,training,was:name,contact:linkedin,contact:xing,website:check_date,payment:sepa,sports,mapillary,air_conditioning,smoking,toilets:fee,website_1,website_2,swimming,man_made,surveillance,opening_hours:office,not:brand:wikidata,elevator,changing_table,contact:yelp,step_count,backrest,seats,contact:telegram,owner,payment:coins,payment:notes,strapline,school,name:pl,payment,dance:style,loc_name,payment:apple_pay,payment:contactless,payment:google_pay,payment:maestro,payment:v_pay,source:addr,note:position,payment:ep_geldkarte,phone:mobile,old_name:1978-2008,old_name:2008,description:sport,sport:kungfu,sport:meditation,sport:qigong,sport:taijiquan,dog,source:name,defibrillator:location,source:opening_hours,description_1,level:ref,surveillance:type,parking,leisure_1,branch:de,branch:en,full_name,construction:leisure,construction:website,hansefit,source:date,temporary:access,ref:shop:num,addr:inclusion,disused,wheelchair:entrance_width,wheelchair:step_height,disused:contact:website,lastcheck:servicetime,toilets:access,service_times,wingtsun:teaching,old_addr:housenumber,old_addr:street,fitness_centre,climbing,parking:fee,phone_1,removed:leisure,climbing_pole,horizontal_bar,rings,wall_bars,contact:email_1,wikidata,abandoned:leisure,social_facility,social_facility:for,healthcare:counselling,building:levels,roof:levels,fitness_station:balance_beam,fitness_station:horizontal_ladder,room,count,light:method,light_source,woman,route,contact:url,payment:invoice,roof:shape,men,women,opening_hours:service,opening_hours:phone,capacity,inscription,vaccination,comment,payment:ec_cards,source:operator,bar,location,payment:american_express,reservation,rooms,stars,addr:interpolation,board_type,information,fitness_station:box,fitness_station:parallel_bars,fitness_station:push-up,noname,condition,name:signed,planned:leisure,massage,construction_year,name:ru,opening_hours:trainer,unisex,payment:visa_debit,opening_hours:sauna,panoramax,ref:forum,currency:XBT,payment:lightning,manufacturer,model,payment:lightning_contactless,payment:onchain,rental,min_height,payment:girocard_contactless,last_checked,panoramax:0,playground:theme,consulting,panoramax:1,panoramax:10,panoramax:11,panoramax:12,panoramax:2,panoramax:3,panoramax:4,panoramax:5,panoramax:6,panoramax:7,panoramax:8,panoramax:9,payment:prepaid_ticket,drinking_water:refill,atm,instagram,website:booking,board:title,direction,lgbtq,payment:paypal
node/678471773,sports_centre,Fit In,,fitness,6.7886597,51.2104676,Düsseldorf,14,40223,Ringelsweide,https://www.fit-in-duesseldorf.de/,DE,,,,,,no,info@fit-in-duesseldorf.de,,,+49 211 23921104,,,,,,,,,,,,+49 211 23921105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/678471789,sports_centre,Holmes Place,,fitness,6.8119181,51.1965452,Düsseldorf,11-19,40591,Kölner Landstraße,http://holmesplace.de/de/schedule/?club=19,DE,,,,,,,,,,+49 211 1796444,,,,,,,,,,,,+49 211 1796445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/678471792,sports_centre,Fitklusiv,,fitness,6.8036009,51.2575971,Düsseldorf,398,40470,Münsterstraße,https://www.fitklusiv.de/duesseldorf.html,DE,,,,,,,,,,+49 211 68788299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/679144213,fitness_centre,Kultur in Bewegung e. V.,,yoga,7.8404793,47.9931587,,,,,https://www.yoga-jetzt.de/kontakt/raumvermietung/;https://www.yoga-jetzt.de,,,,,,,,,,,,,,,,,Bewegungsraum,,,,,,,,,,,kulturinbewegung@googlemail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KiB e. V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/681311334,fitness_centre,Spieker,,fitness;gymnastics,10.751985,48.186483,Schwabmünchen,13,86830,Bachstraße,https://www.spiekerfitness.de/,,,,,,,no,,,"Mo-Fr 06:00-23:00; Sa,Su,PH 09:00-13:00",+49 8232 2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/682645275,fitness_centre,Donna's Frauenfitness,,multi,7.0832014,50.7327761,Bonn,33,53115,Karlstraße,,DE,,,,,,limited,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/683075027,fitness_centre,Active Fitness,,,6.5114091,51.7396018,Hamminkeln,47,46499,Bahnhofstraße,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/683277969,sports_centre,Sportend,,fitness,8.6853084,50.1281109,,,,,https://www.sportend.de/,,,,,,,limited,,,"Mo-Fr 07:00-22:00, Sa-Su 09:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/685325575,sports_centre,CityFitness Frankfurt,FFM Health & Fitness GmbH,fitness,8.6283233,50.1263232,,,,,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/685599071,fitness_centre,The Church,Sports & More,,7.4690514,52.2632383,,,,,,,,,,,,no,,,,,,,https://www.facebook.com/TheChurchSportsandMore/,,,,Sankt Konrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/691256864,fitness_centre,Körperformen,,,6.6116979,51.2268096,Kaarst,38,41564,Martinusstraße,https://www.körperformen.com/studios/ems-training-kaarst/,DE,,,,,,,kaarst@kformen.com,,Mo-Fr 10:00-19:00; Sa 10:00-14:00,+49 2131 939 43 86,,,https://www.facebook.com/K%C3%B6rperformen-Kaarst-1661002790800438/,,,,,,Körperformen,Q117455940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/693411474,,Luna Frauen Fitness,,fitness,11.5471782,48.1586639,,,,,,,,,,,,,,,Mo-Fr 08:00-22:00; Sa 08:00-18:00; Su 10:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/694157695,fitness_centre,Flo's Fitness-Studio,,fitness,9.1232597,52.2711771,Obernkirchen,20,31683,Vehlener Straße,https://www.flos-fitnessstudio.de/,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/694826429,fitness_centre,Fit Star,,,11.0081636,49.481634,,72,,Poppenreuther Straße,https://www.fit-star.de/fitnessstudio/fuerth-poppenreuth,,,+49 911 7872977,,,,,,1,24/7,,,,,,no,,,,,Q131467323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/701735970,fitness_centre,SKV Büttelborn,,,8.5025662,49.9034094,Büttelborn,2,64572,Berkacher Weg,,DE,,,http://www.skv-fitness.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/703091776,fitness_centre,Sportcenter Mittweida,,fitness,12.9915174,50.9818727,Mittweida,60,09648,Hainichener Straße,https://sportcenter-mittweida.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/703227207,fitness_centre,,,,7.3346147,51.4993945,Dortmund,2,44388,Werner Straße,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/703985885,fitness_centre,Barbaras Yoga-Studio,,yoga,11.6048269,52.1323568,,,,,http://www.barbaras-yoga-studio-magdeburg.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/713856487,fitness_centre,Trainingsstudio,PSV. Basdorf e.V.,,13.439509,52.7143987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/721995540,fitness_centre,Formel4 Fitnessstudio,,,13.9127882,51.1119346,Radeberg,2,01454,Am Bahnhof,,DE,,,,,,,,,"Mo-Th 08:00-12:00,14:00-20:00; Fr 08:00-12:00,14:00-18:00",+49 3528 414813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/728202614,fitness_centre,Bodystreet,,,13.784378,51.053708,Dresden,2,01307,Mildred-Scheel-Straße,https://www.bodystreet.com/,,,,,,,yes,dresden-blasewitzerstrasse@bodystreet.com,,"Mo-Fr 07:30-21:00, Sa 08:00-15:00",+49 351 65697000,,,,,,,,,Bodystreet,Q117880186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/729856129,fitness_station,Waldsportpfad Start/Ende,,fitness,11.0363651,49.605578,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/738224237,sports_centre,Kronos Aktivclub,,fitness,7.2858728,50.7759089,,,,,https://www.kronos-aktivclub.de/,,,,,,,limited,,,,+49 2242 917171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/742411730,fitness_centre,Fitness First,,,8.6860116,50.114888,,,,,,,,,,,,yes,,,,,2024-10-01,,,,,,,,Fitness First,Q127120,en:Fitness First,,2024-10-01,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/746827122,fitness_centre,Fitness First,,,12.0860083,49.0282495,,,,,,,,,,,,,,,,,,,,,,,,,Fitness First,Q127120,en:Fitness First,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/748846468,fitness_centre,MeridianSpa,,fitness,10.1307939,54.3159132,Kiel,20,24103,Sophienblatt,http://www.meridianspa.de/standorte/kiel-sophienhof/,,,,,,,limited,,3;4,"Mo-Fr 07:00-22:00; Sa,Su,PH 09:00-21:00",+49 431 200070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/750426890,fitness_centre,EMS Room 1,,,6.8750827,51.842909,Borken,69,46325,Dülmener Weg,https://www.emsroom.de/,DE,,,,,,,info@emsroom.de,,Mo-Fr 08:00-20:00; Sa 08:00-16:00; Su off,+49 2861 9033002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMSROOM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
